sentence_id,domain_category,english_text,sesotho_text,source,source_reference,translator_code,reviewer_status,notes
2882,Symptoms and Complaints,I have a dull ache in my lower back that has lasted for months.,Ke na le mahloko a fokolang mokokotlong oa ka o tlase a tsoelang likhoeli.,WHO,symptoms-complaints-v1,,reviewed,
2883,Symptoms and Complaints,I have pain in my fingers that is worse in the morning.,Ke na le mahloko menwaneng ea ka a mpe hoseng.,WHO,symptoms-complaints-v1,,reviewed,
2884,Symptoms and Complaints,I have a severe pain in my right ear.,Ke na le mahloko a matla tsebeng ea ka ea le letona.,WHO,symptoms-complaints-v1,,reviewed,
2885,Symptoms and Complaints,I have pain in my left side that is constant.,Ke na le mahloko lehlakoreng la ka la molema a tsoelang pele.,WHO,symptoms-complaints-v1,,reviewed,
2886,Symptoms and Complaints,I have a burning pain in my lower back.,Ke na le mahloko a ho chesa mokokotlong oa ka o tlase.,WHO,symptoms-complaints-v1,,reviewed,
2887,Symptoms and Complaints,I have pain in my toes that is getting worse.,Ke na le mahloko menwaneng ea maoto a ka a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2888,Symptoms and Complaints,I have a sharp pain in my abdomen that comes in waves.,Ke na le mahloko a bohale mpeng ea ka a tlang ka maqhubu.,WHO,symptoms-complaints-v1,,reviewed,
2889,Symptoms and Complaints,I have pain in my right knee that is swollen.,Ke na le mahloko mangoleng a ka a le letona a ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2890,Symptoms and Complaints,I have a dull pain in my chest that is worrying me.,Ke na le mahloko a fokolang sefubeng sa ka a nkhathatsa.,WHO,symptoms-complaints-v1,,reviewed,
2891,Symptoms and Complaints,I have pain in my left arm that radiates to my jaw.,Ke na le mahloko lephakeng la ka la molema a isisoang molaleng oa ka.,WHO,symptoms-complaints-v1,,reviewed,
2892,Symptoms and Complaints,I have a severe pain in my lower abdomen that is constant.,Ke na le mahloko a matla mpeng ea ka e tlase a tsoelang pele.,WHO,symptoms-complaints-v1,,reviewed,
2893,Symptoms and Complaints,I have pain in my upper back between my shoulder blades.,Ke na le mahloko mokokotlong oa ka o holimo lipakeng tsa marapo a mahetla.,WHO,symptoms-complaints-v1,,reviewed,
2894,Symptoms and Complaints,I have a burning pain in my hands.,Ke na le mahloko a ho chesa matsoho a ka.,WHO,symptoms-complaints-v1,,reviewed,
2895,Symptoms and Complaints,I have pain in my right hip that makes it hard to walk.,Ke na le mahloko lethekeng la ka la le letona a etsang hore ho be thata ho tsamaea.,WHO,symptoms-complaints-v1,,reviewed,
2896,Symptoms and Complaints,I have a sharp pain in my left lower back.,Ke na le mahloko a bohale mokokotlong oa ka o tlase oa molema.,WHO,symptoms-complaints-v1,,reviewed,
2897,Symptoms and Complaints,I have pain in my neck and shoulders that is constant.,Ke na le mahloko molaleng le mahetleng a ka a tsoelang pele.,WHO,symptoms-complaints-v1,,reviewed,
2898,Symptoms and Complaints,I have a dull pain in my right side.,Ke na le mahloko a fokolang lehlakoreng la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2899,Symptoms and Complaints,I have pain in my left knee that is swollen and warm.,Ke na le mahloko mangoleng a ka a molema a ruruhetse le ho futhumela.,WHO,symptoms-complaints-v1,,reviewed,
2900,Symptoms and Complaints,I have a burning sensation in my chest that is getting worse.,Ke na le maikutlo a ho chesa sefubeng sa ka a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2901,Symptoms and Complaints,I have pain in my lower legs that is severe.,Ke na le mahloko maotong a ka a tlase a matla.,WHO,symptoms-complaints-v1,,reviewed,
2902,Symptoms and Complaints,I have a sharp pain in my upper abdomen.,Ke na le mahloko a bohale mpeng ea ka e holimo.,WHO,symptoms-complaints-v1,,reviewed,
2903,Symptoms and Complaints,I have pain in my right wrist that is swollen.,Ke na le mahloko liqhekelleng la ka la le letona le ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2904,Symptoms and Complaints,I have a dull ache in my left shoulder.,Ke na le mahloko a fokolang hetleng ea ka ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2905,Symptoms and Complaints,I have pain in my lower back that is worse when I sit.,Ke na le mahloko mokokotlong oa ka o tlase a mpe ha ke lula.,WHO,symptoms-complaints-v1,,reviewed,
2906,Symptoms and Complaints,I have a burning pain in my right foot.,Ke na le mahloko a ho chesa leotong la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2907,Symptoms and Complaints,I have pain in my left hip that radiates to my thigh.,Ke na le mahloko lethekeng la ka la molema a isisoang serope sa ka.,WHO,symptoms-complaints-v1,,reviewed,
2908,Symptoms and Complaints,I have a sharp pain in my right knee.,Ke na le mahloko a bohale mangoleng a ka a le letona.,WHO,symptoms-complaints-v1,,reviewed,
2909,Symptoms and Complaints,I have pain in my upper left abdomen.,Ke na le mahloko mpeng ea ka e holimo ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2910,Symptoms and Complaints,I have a dull pain in my lower right abdomen.,Ke na le mahloko a fokolang mpeng ea ka e tlase ea le letona.,WHO,symptoms-complaints-v1,,reviewed,
2911,Symptoms and Complaints,I have pain in my right ankle that is swollen.,Ke na le mahloko ankele ea ka ea le letona e ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2912,Symptoms and Complaints,I have a burning sensation in my lower abdomen.,Ke na le maikutlo a ho chesa mpeng ea ka e tlase.,WHO,symptoms-complaints-v1,,reviewed,
2913,Symptoms and Complaints,I have pain in my left wrist that is getting worse.,Ke na le mahloko liqhekelleng la ka la molema a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2914,Symptoms and Complaints,I have a sharp pain in my left shoulder blade.,Ke na le mahloko a bohale leraong la hetla ea ka ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2915,Symptoms and Complaints,I have pain in my right elbow that is swollen.,Ke na le mahloko tsualikaneng la ka la le letona le ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2916,Symptoms and Complaints,I have a dull ache in my right hip.,Ke na le mahloko a fokolang lethekeng la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2917,Symptoms and Complaints,I have pain in my left ankle that is swollen and bruised.,Ke na le mahloko ankele ea ka ea molema e ruruhetse le ho phahama ha mali.,WHO,symptoms-complaints-v1,,reviewed,
2918,Symptoms and Complaints,I have a burning pain in my left hand.,Ke na le mahloko a ho chesa sepateng sa ka sa molema.,WHO,symptoms-complaints-v1,,reviewed,
2919,Symptoms and Complaints,I have pain in my right shoulder that is constant.,Ke na le mahloko hetleng ea ka ea le letona a tsoelang pele.,WHO,symptoms-complaints-v1,,reviewed,
2920,Symptoms and Complaints,I have a sharp pain in my lower left abdomen.,Ke na le mahloko a bohale mpeng ea ka e tlase ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2921,Symptoms and Complaints,I have pain in my left elbow that is getting worse.,Ke na le mahloko tsualikaneng la ka la molema a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2922,Symptoms and Complaints,I have a dull pain in my left knee.,Ke na le mahloko a fokolang mangoleng a ka a molema.,WHO,symptoms-complaints-v1,,reviewed,
2923,Symptoms and Complaints,I have pain in my right foot that is burning.,Ke na le mahloko leotong la ka la le letona a chesang.,WHO,symptoms-complaints-v1,,reviewed,
2924,Symptoms and Complaints,I have a burning sensation in my right hand.,Ke na le maikutlo a ho chesa sepateng sa ka sa le letona.,WHO,symptoms-complaints-v1,,reviewed,
2925,Symptoms and Complaints,I have pain in my left shoulder that wakes me up at night.,Ke na le mahloko hetleng ea ka ea molema a ntsosang bosiu.,WHO,symptoms-complaints-v1,,reviewed,
2926,Symptoms and Complaints,I have a sharp pain in my right hip.,Ke na le mahloko a bohale lethekeng la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2927,Symptoms and Complaints,I have pain in my left foot that is swollen.,Ke na le mahloko leotong la ka la molema le ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2928,Symptoms and Complaints,I have a dull ache in my right knee.,Ke na le mahloko a fokolang mangoleng a ka a le letona.,WHO,symptoms-complaints-v1,,reviewed,
2929,Symptoms and Complaints,I have pain in my right leg that radiates to my foot.,Ke na le mahloko leotong la ka la le letona a isisoang leotong la ka.,WHO,symptoms-complaints-v1,,reviewed,
2930,Symptoms and Complaints,I have a burning pain in my left foot.,Ke na le mahloko a ho chesa leotong la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2931,Symptoms and Complaints,I have pain in my left leg that is constant.,Ke na le mahloko leotong la ka la molema a tsoelang pele.,WHO,symptoms-complaints-v1,,reviewed,
2932,Symptoms and Complaints,I have a sharp pain in my left hip.,Ke na le mahloko a bohale lethekeng la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2933,Symptoms and Complaints,I have pain in my right hand that is swollen.,Ke na le mahloko sepateng sa ka sa le letona se ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
2934,Symptoms and Complaints,I have a dull pain in my left elbow.,Ke na le mahloko a fokolang tsualikaneng la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2935,Symptoms and Complaints,I have pain in my left hand that is getting worse.,Ke na le mahloko sepateng sa ka sa molema a mpe.,WHO,symptoms-complaints-v1,,reviewed,
2936,Symptoms and Complaints,I have a burning sensation in my right foot.,Ke na le maikutlo a ho chesa leotong la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2937,Symptoms and Complaints,I have pain in my right knee that radiates to my calf.,Ke na le mahloko mangoleng a ka a le letona a isisoang letsoalikaneng la ka.,WHO,symptoms-complaints-v1,,reviewed,
2938,Symptoms and Complaints,I have a sharp pain in my left wrist.,Ke na le mahloko a bohale liqhekelleng la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2939,Symptoms and Complaints,I have pain in my left knee that radiates to my shin.,Ke na le mahloko mangoleng a ka a molema a isisoang leotong la ka la pele.,WHO,symptoms-complaints-v1,,reviewed,
2940,Symptoms and Complaints,I have a dull ache in my right wrist.,Ke na le mahloko a fokolang liqhekelleng la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2941,Symptoms and Complaints,I have pain in my right ankle that radiates to my heel.,Ke na le mahloko ankele ea ka ea le letona a isisoang serethe sa ka.,WHO,symptoms-complaints-v1,,reviewed,
2942,Symptoms and Complaints,I have a burning pain in my right knee.,Ke na le mahloko a ho chesa mangoleng a ka a le letona.,WHO,symptoms-complaints-v1,,reviewed,
2943,Symptoms and Complaints,I have pain in my left ankle that radiates to my foot.,Ke na le mahloko ankele ea ka ea molema a isisoang leotong la ka.,WHO,symptoms-complaints-v1,,reviewed,
2944,Symptoms and Complaints,I have a sharp pain in my right wrist.,Ke na le mahloko a bohale liqhekelleng la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2945,Symptoms and Complaints,I have pain in my right hip that radiates to my knee.,Ke na le mahloko lethekeng la ka la le letona a isisoang mangoleng a ka.,WHO,symptoms-complaints-v1,,reviewed,
2946,Symptoms and Complaints,I have a dull pain in my left hip.,Ke na le mahloko a fokolang lethekeng la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2947,Symptoms and Complaints,I have pain in my left hip that radiates to my knee.,Ke na le mahloko lethekeng la ka la molema a isisoang mangoleng a ka.,WHO,symptoms-complaints-v1,,reviewed,
2948,Symptoms and Complaints,I have a burning sensation in my left knee.,Ke na le maikutlo a ho chesa mangoleng a ka a molema.,WHO,symptoms-complaints-v1,,reviewed,
2949,Symptoms and Complaints,I have pain in my right shoulder that radiates to my arm.,Ke na le mahloko hetleng ea ka ea le letona a isisoang lephakeng la ka.,WHO,symptoms-complaints-v1,,reviewed,
2950,Symptoms and Complaints,I have a sharp pain in my left elbow.,Ke na le mahloko a bohale tsualikaneng la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2951,Symptoms and Complaints,I have pain in my left shoulder that radiates to my arm.,Ke na le mahloko hetleng ea ka ea molema a isisoang lephakeng la ka.,WHO,symptoms-complaints-v1,,reviewed,
2952,Symptoms and Complaints,I have a dull ache in my right elbow.,Ke na le mahloko a fokolang tsualikaneng la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2953,Symptoms and Complaints,I have pain in my right wrist that radiates to my fingers.,Ke na le mahloko liqhekelleng la ka la le letona a isisoang menwaneng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
2954,Symptoms and Complaints,I have a burning pain in my left elbow.,Ke na le mahloko a ho chesa tsualikaneng la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2955,Symptoms and Complaints,I have pain in my left wrist that radiates to my fingers.,Ke na le mahloko liqhekelleng la ka la molema a isisoang menwaneng ea ka.,WHO,symptoms-complaints-v1,,reviewed,
2956,Symptoms and Complaints,I have a sharp pain in my right ankle.,Ke na le mahloko a bohale ankele ea ka ea le letona.,WHO,symptoms-complaints-v1,,reviewed,
2957,Symptoms and Complaints,I have pain in my right foot that radiates to my toes.,Ke na le mahloko leotong la ka la le letona a isisoang menwaneng ea maoto a ka.,WHO,symptoms-complaints-v1,,reviewed,
2958,Symptoms and Complaints,I have a dull pain in my left ankle.,Ke na le mahloko a fokolang ankele ea ka ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2959,Symptoms and Complaints,I have pain in my left foot that radiates to my toes.,Ke na le mahloko leotong la ka la molema a isisoang menwaneng ea maoto a ka.,WHO,symptoms-complaints-v1,,reviewed,
2960,Symptoms and Complaints,I have a burning sensation in my right ankle.,Ke na le maikutlo a ho chesa ankele ea ka ea le letona.,WHO,symptoms-complaints-v1,,reviewed,
2961,Symptoms and Complaints,I have pain in my right knee that is worse when climbing stairs.,Ke na le mahloko mangoleng a ka a le letona a mpe ha ke nyolohela marapo a mabatla.,WHO,symptoms-complaints-v1,,reviewed,
2962,Symptoms and Complaints,I have a sharp pain in my left ankle.,Ke na le mahloko a bohale ankele ea ka ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2963,Symptoms and Complaints,I have pain in my left knee that is worse when kneeling.,Ke na le mahloko mangoleng a ka a molema a mpe ha ke inama mangoleng.,WHO,symptoms-complaints-v1,,reviewed,
2964,Symptoms and Complaints,I have a dull ache in my right foot.,Ke na le mahloko a fokolang leotong la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2965,Symptoms and Complaints,I have pain in my right hip that is worse when lying down.,Ke na le mahloko lethekeng la ka la le letona a mpe ha ke robala.,WHO,symptoms-complaints-v1,,reviewed,
2966,Symptoms and Complaints,I have a burning pain in my right ankle.,Ke na le mahloko a ho chesa ankele ea ka ea le letona.,WHO,symptoms-complaints-v1,,reviewed,
2967,Symptoms and Complaints,I have pain in my left hip that is worse when sitting.,Ke na le mahloko lethekeng la ka la molema a mpe ha ke lula.,WHO,symptoms-complaints-v1,,reviewed,
2968,Symptoms and Complaints,I have a sharp pain in my right foot.,Ke na le mahloko a bohale leotong la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
2969,Symptoms and Complaints,I have pain in my right shoulder that is worse when lifting.,Ke na le mahloko hetleng ea ka ea le letona a mpe ha ke phahamisetsa.,WHO,symptoms-complaints-v1,,reviewed,
2970,Symptoms and Complaints,I have a dull pain in my left foot.,Ke na le mahloko a fokolang leotong la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2971,Symptoms and Complaints,I have pain in my left shoulder that is worse when reaching.,Ke na le mahloko hetleng ea ka ea molema a mpe ha ke otlolla lephaka.,WHO,symptoms-complaints-v1,,reviewed,
2972,Symptoms and Complaints,I have a burning sensation in my left ankle.,Ke na le maikutlo a ho chesa ankele ea ka ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2973,Symptoms and Complaints,I have pain in my right elbow that is worse when bending.,Ke na le mahloko tsualikaneng la ka la le letona a mpe ha ke khoromela.,WHO,symptoms-complaints-v1,,reviewed,
2974,Symptoms and Complaints,I have a sharp pain in my left foot.,Ke na le mahloko a bohale leotong la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
2975,Symptoms and Complaints,I have pain in my left elbow that is worse when straightening.,Ke na le mahloko tsualikaneng la ka la molema a mpe ha ke otlolla.,WHO,symptoms-complaints-v1,,reviewed,
2976,Symptoms and Complaints,I have a dull ache in my right ankle.,Ke na le mahloko a fokolang ankele ea ka ea le letona.,WHO,symptoms-complaints-v1,,reviewed,
2977,Symptoms and Complaints,I have pain in my right wrist that is worse when gripping.,Ke na le mahloko liqhekelleng la ka la le letona a mpe ha ke tšoara ka matla.,WHO,symptoms-complaints-v1,,reviewed,
2978,Symptoms and Complaints,I have a burning pain in my left ankle.,Ke na le mahloko a ho chesa ankele ea ka ea molema.,WHO,symptoms-complaints-v1,,reviewed,
2979,Symptoms and Complaints,I have pain in my left wrist that is worse when twisting.,Ke na le mahloko liqhekelleng la ka la molema a mpe ha ke potoloha.,WHO,symptoms-complaints-v1,,reviewed,
2980,Symptoms and Complaints,I have a sharp pain in my right elbow.,Ke na le mahloko a bohale tsualikaneng la ka la le letona.,WHO,symptoms-complaints-v1,,reviewed,
